MFile 1 4 120
MTrk
0 TimeSig 4/4 24 8
0 Tempo 500000
0 Meta TrkEnd
TrkEnd
MTrk
11340 On ch=1 n=79 v=80
11364 On ch=1 n=79 v=0
11376 On ch=1 n=77 v=80
11376 On ch=1 n=72 v=80
11400 On ch=1 n=77 v=0
11400 On ch=1 n=72 v=0
11412 On ch=1 n=72 v=80
11436 On ch=1 n=72 v=0
11447 On ch=1 n=75 v=80
11472 On ch=1 n=75 v=0
11484 On ch=1 n=80 v=80
11508 On ch=1 n=80 v=0
11520 On ch=1 n=75 v=80
11520 On ch=1 n=72 v=80
11520 On ch=1 n=84 v=80
11712 On ch=1 n=75 v=0
11712 On ch=1 n=72 v=0
11712 On ch=1 n=84 v=0
11844 On ch=1 n=79 v=80
11868 On ch=1 n=79 v=0
11880 On ch=1 n=82 v=80
11904 On ch=1 n=82 v=0
11916 On ch=1 n=85 v=80
11940 On ch=1 n=85 v=0
11952 On ch=1 n=89 v=80
11952 On ch=1 n=79 v=80
11976 On ch=1 n=89 v=0
11976 On ch=1 n=79 v=0
11987 On ch=1 n=87 v=80
12036 On ch=1 n=87 v=0
12060 On ch=1 n=85 v=80
12084 On ch=1 n=85 v=0
12096 On ch=1 n=75 v=80
12120 On ch=1 n=75 v=0
12132 On ch=1 n=79 v=80
12156 On ch=1 n=79 v=0
12167 On ch=1 n=82 v=80
12192 On ch=1 n=82 v=0
12204 On ch=1 n=75 v=80
12204 On ch=1 n=79 v=80
12204 On ch=1 n=87 v=80
12252 On ch=1 n=75 v=0
12252 On ch=1 n=79 v=0
12252 On ch=1 n=87 v=0
12276 On ch=1 n=67 v=80
12276 On ch=1 n=73 v=80
12276 On ch=1 n=79 v=80
12300 On ch=1 n=67 v=0
12300 On ch=1 n=73 v=0
12300 On ch=1 n=79 v=0
12312 On ch=1 n=68 v=80
12312 On ch=1 n=73 v=80
12312 On ch=1 n=80 v=80
12336 On ch=1 n=68 v=0
12336 On ch=1 n=73 v=0
12336 On ch=1 n=80 v=0
12347 On ch=1 n=70 v=80
12347 On ch=1 n=73 v=80
12347 On ch=1 n=82 v=80
12372 On ch=1 n=70 v=0
12372 On ch=1 n=73 v=0
12372 On ch=1 n=82 v=0
12384 On ch=1 n=71 v=80
12384 On ch=1 n=74 v=80
12384 On ch=1 n=83 v=80
12408 On ch=1 n=71 v=0
12408 On ch=1 n=74 v=0
12408 On ch=1 n=83 v=0
12420 On ch=1 n=72 v=80
12420 On ch=1 n=75 v=80
12420 On ch=1 n=84 v=80
12468 On ch=1 n=72 v=0
12468 On ch=1 n=75 v=0
12468 On ch=1 n=84 v=0
12492 On ch=1 n=72 v=80
12492 On ch=1 n=76 v=80
12492 On ch=1 n=84 v=80
12540 On ch=1 n=72 v=0
12540 On ch=1 n=76 v=0
12540 On ch=1 n=84 v=0
12564 On ch=1 n=79 v=80
12564 On ch=1 n=76 v=80
12588 On ch=1 n=79 v=0
12588 On ch=1 n=76 v=0
12600 On ch=1 n=79 v=80
12600 On ch=1 n=84 v=80
12600 On ch=1 n=76 v=80
12600 On ch=1 n=72 v=80
12648 On ch=1 n=79 v=0
12648 On ch=1 n=84 v=0
12648 On ch=1 n=76 v=0
12648 On ch=1 n=72 v=0
12672 On ch=1 n=72 v=80
12672 On ch=1 n=77 v=80
12672 On ch=1 n=80 v=80
12672 On ch=1 n=84 v=80
12720 On ch=1 n=72 v=0
12720 On ch=1 n=77 v=0
12720 On ch=1 n=80 v=0
12720 On ch=1 n=84 v=0
12744 On ch=1 n=72 v=80
12744 On ch=1 n=84 v=80
12768 On ch=1 n=72 v=0
12768 On ch=1 n=84 v=0
12780 On ch=1 n=77 v=80
12804 On ch=1 n=77 v=0
12816 On ch=1 n=80 v=80
12840 On ch=1 n=80 v=0
12852 On ch=1 n=84 v=80
12852 On ch=1 n=80 v=80
12852 On ch=1 n=77 v=80
12852 On ch=1 n=72 v=80
12900 On ch=1 n=84 v=0
12900 On ch=1 n=80 v=0
12900 On ch=1 n=77 v=0
12900 On ch=1 n=72 v=0
12924 On ch=1 n=73 v=80
12924 On ch=1 n=77 v=80
12924 On ch=1 n=84 v=80
13032 On ch=1 n=73 v=0
13032 On ch=1 n=77 v=0
13032 On ch=1 n=84 v=0
13067 On ch=1 n=82 v=80
13092 On ch=1 n=82 v=0
13104 On ch=1 n=80 v=80
13128 On ch=1 n=80 v=0
13140 On ch=1 n=77 v=80
13164 On ch=1 n=77 v=0
13176 On ch=1 n=73 v=80
13224 On ch=1 n=73 v=0
13247 On ch=1 n=72 v=80
13247 On ch=1 n=75 v=80
13247 On ch=1 n=84 v=80
13319 On ch=1 n=72 v=0
13319 On ch=1 n=75 v=0
13319 On ch=1 n=84 v=0
13356 On ch=1 n=82 v=80
13380 On ch=1 n=82 v=0
13392 On ch=1 n=80 v=80
13416 On ch=1 n=80 v=0
13427 On ch=1 n=75 v=80
13452 On ch=1 n=75 v=0
13464 On ch=1 n=72 v=80
13512 On ch=1 n=72 v=0
13536 On ch=1 n=73 v=80
13536 On ch=1 n=76 v=80
13560 On ch=1 n=73 v=0
13560 On ch=1 n=76 v=0
13572 On ch=1 n=73 v=80
13572 On ch=1 n=77 v=80
13620 On ch=1 n=73 v=0
13620 On ch=1 n=77 v=0
13644 On ch=1 n=79 v=80
13668 On ch=1 n=79 v=0
13680 On ch=1 n=77 v=80
13680 On ch=1 n=73 v=80
13704 On ch=1 n=77 v=0
13704 On ch=1 n=73 v=0
13716 On ch=1 n=67 v=80
13740 On ch=1 n=67 v=0
13752 On ch=1 n=70 v=80
13776 On ch=1 n=70 v=0
13787 On ch=1 n=75 v=80
13812 On ch=1 n=75 v=0
13823 On ch=1 n=68 v=80
13967 On ch=1 n=68 v=0
14040 On ch=1 n=75 v=80
14088 On ch=1 n=75 v=0
14147 On ch=1 n=79 v=80
14172 On ch=1 n=79 v=0
14183 On ch=1 n=82 v=80
14207 On ch=1 n=82 v=0
14220 On ch=1 n=85 v=80
14244 On ch=1 n=85 v=0
14256 On ch=1 n=89 v=80
14256 On ch=1 n=79 v=80
14280 On ch=1 n=89 v=0
14280 On ch=1 n=79 v=0
14292 On ch=1 n=87 v=80
14340 On ch=1 n=87 v=0
14363 On ch=1 n=85 v=80
14387 On ch=1 n=85 v=0
14400 On ch=1 n=75 v=80
14424 On ch=1 n=75 v=0
14436 On ch=1 n=79 v=80
14460 On ch=1 n=79 v=0
14472 On ch=1 n=82 v=80
14496 On ch=1 n=82 v=0
14507 On ch=1 n=75 v=80
14507 On ch=1 n=79 v=80
14507 On ch=1 n=87 v=80
14556 On ch=1 n=75 v=0
14556 On ch=1 n=79 v=0
14556 On ch=1 n=87 v=0
14580 On ch=1 n=67 v=80
14580 On ch=1 n=73 v=80
14580 On ch=1 n=79 v=80
14604 On ch=1 n=67 v=0
14604 On ch=1 n=73 v=0
14604 On ch=1 n=79 v=0
14616 On ch=1 n=68 v=80
14616 On ch=1 n=73 v=80
14616 On ch=1 n=80 v=80
14640 On ch=1 n=68 v=0
14640 On ch=1 n=73 v=0
14640 On ch=1 n=80 v=0
14652 On ch=1 n=70 v=80
14652 On ch=1 n=73 v=80
14652 On ch=1 n=82 v=80
14676 On ch=1 n=70 v=0
14676 On ch=1 n=73 v=0
14676 On ch=1 n=82 v=0
14687 On ch=1 n=71 v=80
14687 On ch=1 n=74 v=80
14687 On ch=1 n=83 v=80
14712 On ch=1 n=71 v=0
14712 On ch=1 n=74 v=0
14712 On ch=1 n=83 v=0
14723 On ch=1 n=72 v=80
14723 On ch=1 n=75 v=80
14723 On ch=1 n=84 v=80
14772 On ch=1 n=72 v=0
14772 On ch=1 n=75 v=0
14772 On ch=1 n=84 v=0
14796 On ch=1 n=71 v=80
14796 On ch=1 n=74 v=80
14796 On ch=1 n=83 v=80
14820 On ch=1 n=71 v=0
14820 On ch=1 n=74 v=0
14820 On ch=1 n=83 v=0
14832 On ch=1 n=72 v=80
14832 On ch=1 n=75 v=80
14832 On ch=1 n=84 v=80
14880 On ch=1 n=72 v=0
14880 On ch=1 n=75 v=0
14880 On ch=1 n=84 v=0
14903 On ch=1 n=71 v=80
14903 On ch=1 n=74 v=80
14903 On ch=1 n=83 v=80
14927 On ch=1 n=71 v=0
14927 On ch=1 n=74 v=0
14927 On ch=1 n=83 v=0
14940 On ch=1 n=72 v=80
14940 On ch=1 n=75 v=80
14940 On ch=1 n=84 v=80
15120 On ch=1 n=72 v=0
15120 On ch=1 n=75 v=0
15120 On ch=1 n=84 v=0
15192 On ch=1 n=72 v=80
15192 On ch=1 n=75 v=80
15240 On ch=1 n=72 v=0
15240 On ch=1 n=75 v=0
15263 On ch=1 n=73 v=80
15263 On ch=1 n=76 v=80
15287 On ch=1 n=73 v=0
15287 On ch=1 n=76 v=0
15300 On ch=1 n=73 v=80
15300 On ch=1 n=77 v=80
15348 On ch=1 n=73 v=0
15348 On ch=1 n=77 v=0
15372 On ch=1 n=73 v=80
15372 On ch=1 n=70 v=80
15503 On ch=1 n=73 v=0
15503 On ch=1 n=70 v=0
15552 On ch=1 n=73 v=80
15552 On ch=1 n=76 v=80
15575 On ch=1 n=73 v=0
15575 On ch=1 n=76 v=0
15588 On ch=1 n=73 v=80
15588 On ch=1 n=77 v=80
15636 On ch=1 n=73 v=0
15636 On ch=1 n=77 v=0
15660 On ch=1 n=73 v=80
15660 On ch=1 n=70 v=80
15792 On ch=1 n=73 v=0
15792 On ch=1 n=70 v=0
15840 On ch=1 n=72 v=80
15840 On ch=1 n=76 v=80
15863 On ch=1 n=72 v=0
15863 On ch=1 n=76 v=0
15875 On ch=1 n=72 v=80
15875 On ch=1 n=77 v=80
15923 On ch=1 n=72 v=0
15923 On ch=1 n=77 v=0
15948 On ch=1 n=79 v=80
15972 On ch=1 n=79 v=0
15983 On ch=1 n=77 v=80
15983 On ch=1 n=72 v=80
16007 On ch=1 n=77 v=0
16007 On ch=1 n=72 v=0
16020 On ch=1 n=72 v=80
16043 On ch=1 n=72 v=0
16055 On ch=1 n=75 v=80
16079 On ch=1 n=75 v=0
16092 On ch=1 n=80 v=80
16115 On ch=1 n=80 v=0
16128 On ch=1 n=75 v=80
16128 On ch=1 n=72 v=80
16128 On ch=1 n=84 v=80
16320 On ch=1 n=75 v=0
16320 On ch=1 n=72 v=0
16320 On ch=1 n=84 v=0
16452 On ch=1 n=79 v=80
16475 On ch=1 n=79 v=0
16488 On ch=1 n=82 v=80
16512 On ch=1 n=82 v=0
16524 On ch=1 n=85 v=80
16547 On ch=1 n=85 v=0
16560 On ch=1 n=89 v=80
16560 On ch=1 n=79 v=80
16584 On ch=1 n=89 v=0
16584 On ch=1 n=79 v=0
16595 On ch=1 n=87 v=80
16644 On ch=1 n=87 v=0
16668 On ch=1 n=85 v=80
16692 On ch=1 n=85 v=0
16704 On ch=1 n=75 v=80
16727 On ch=1 n=75 v=0
16740 On ch=1 n=79 v=80
16764 On ch=1 n=79 v=0
16775 On ch=1 n=82 v=80
16799 On ch=1 n=82 v=0
16812 On ch=1 n=75 v=80
16812 On ch=1 n=79 v=80
16812 On ch=1 n=87 v=80
16860 On ch=1 n=75 v=0
16860 On ch=1 n=79 v=0
16860 On ch=1 n=87 v=0
16884 On ch=1 n=67 v=80
16884 On ch=1 n=73 v=80
16884 On ch=1 n=79 v=80
16907 On ch=1 n=67 v=0
16907 On ch=1 n=73 v=0
16907 On ch=1 n=79 v=0
16920 On ch=1 n=68 v=80
16920 On ch=1 n=73 v=80
16920 On ch=1 n=80 v=80
16944 On ch=1 n=68 v=0
16944 On ch=1 n=73 v=0
16944 On ch=1 n=80 v=0
16955 On ch=1 n=70 v=80
16955 On ch=1 n=73 v=80
16955 On ch=1 n=82 v=80
16979 On ch=1 n=70 v=0
16979 On ch=1 n=73 v=0
16979 On ch=1 n=82 v=0
16992 On ch=1 n=71 v=80
16992 On ch=1 n=74 v=80
16992 On ch=1 n=83 v=80
17015 On ch=1 n=71 v=0
17015 On ch=1 n=74 v=0
17015 On ch=1 n=83 v=0
17028 On ch=1 n=72 v=80
17028 On ch=1 n=75 v=80
17028 On ch=1 n=84 v=80
17076 On ch=1 n=72 v=0
17076 On ch=1 n=75 v=0
17076 On ch=1 n=84 v=0
17100 On ch=1 n=72 v=80
17100 On ch=1 n=76 v=80
17100 On ch=1 n=84 v=80
17148 On ch=1 n=72 v=0
17148 On ch=1 n=76 v=0
17148 On ch=1 n=84 v=0
17172 On ch=1 n=79 v=80
17172 On ch=1 n=76 v=80
17195 On ch=1 n=79 v=0
17195 On ch=1 n=76 v=0
17208 On ch=1 n=79 v=80
17208 On ch=1 n=84 v=80
17208 On ch=1 n=76 v=80
17208 On ch=1 n=72 v=80
17256 On ch=1 n=79 v=0
17256 On ch=1 n=84 v=0
17256 On ch=1 n=76 v=0
17256 On ch=1 n=72 v=0
17280 On ch=1 n=72 v=80
17280 On ch=1 n=77 v=80
17280 On ch=1 n=80 v=80
17280 On ch=1 n=84 v=80
17328 On ch=1 n=72 v=0
17328 On ch=1 n=77 v=0
17328 On ch=1 n=80 v=0
17328 On ch=1 n=84 v=0
17352 On ch=1 n=72 v=80
17352 On ch=1 n=84 v=80
17375 On ch=1 n=72 v=0
17375 On ch=1 n=84 v=0
17388 On ch=1 n=77 v=80
17412 On ch=1 n=77 v=0
17424 On ch=1 n=80 v=80
17447 On ch=1 n=80 v=0
17460 On ch=1 n=84 v=80
17460 On ch=1 n=80 v=80
17460 On ch=1 n=77 v=80
17460 On ch=1 n=72 v=80
17508 On ch=1 n=84 v=0
17508 On ch=1 n=80 v=0
17508 On ch=1 n=77 v=0
17508 On ch=1 n=72 v=0
17532 On ch=1 n=73 v=80
17532 On ch=1 n=77 v=80
17532 On ch=1 n=84 v=80
17640 On ch=1 n=73 v=0
17640 On ch=1 n=77 v=0
17640 On ch=1 n=84 v=0
17675 On ch=1 n=82 v=80
17699 On ch=1 n=82 v=0
17712 On ch=1 n=80 v=80
17735 On ch=1 n=80 v=0
17748 On ch=1 n=77 v=80
17772 On ch=1 n=77 v=0
17784 On ch=1 n=73 v=80
17832 On ch=1 n=73 v=0
17855 On ch=1 n=72 v=80
17855 On ch=1 n=75 v=80
17855 On ch=1 n=84 v=80
17927 On ch=1 n=72 v=0
17927 On ch=1 n=75 v=0
17927 On ch=1 n=84 v=0
17964 On ch=1 n=82 v=80
17987 On ch=1 n=82 v=0
18000 On ch=1 n=80 v=80
18024 On ch=1 n=80 v=0
18035 On ch=1 n=75 v=80
18059 On ch=1 n=75 v=0
18072 On ch=1 n=72 v=80
18120 On ch=1 n=72 v=0
18144 On ch=1 n=73 v=80
18144 On ch=1 n=76 v=80
18167 On ch=1 n=73 v=0
18167 On ch=1 n=76 v=0
18180 On ch=1 n=73 v=80
18180 On ch=1 n=77 v=80
18228 On ch=1 n=73 v=0
18228 On ch=1 n=77 v=0
18252 On ch=1 n=79 v=80
18275 On ch=1 n=79 v=0
18288 On ch=1 n=77 v=80
18288 On ch=1 n=73 v=80
18312 On ch=1 n=77 v=0
18312 On ch=1 n=73 v=0
18324 On ch=1 n=67 v=80
18347 On ch=1 n=67 v=0
18360 On ch=1 n=70 v=80
18384 On ch=1 n=70 v=0
18395 On ch=1 n=75 v=80
18419 On ch=1 n=75 v=0
18432 On ch=1 n=68 v=80
18480 On ch=1 n=68 v=0
18492 On ch=1 n=74 v=80
18500 On ch=1 n=74 v=0
18504 On ch=1 n=75 v=80
18552 On ch=1 n=75 v=0
18755 On ch=1 n=84 v=80
18779 On ch=1 n=84 v=0
18792 On ch=1 n=80 v=80
18815 On ch=1 n=80 v=0
18828 On ch=1 n=77 v=80
18852 On ch=1 n=77 v=0
18864 On ch=1 n=74 v=80
18887 On ch=1 n=74 v=0
18900 On ch=1 n=75 v=80
18924 On ch=1 n=75 v=0
18935 On ch=1 n=68 v=80
18959 On ch=1 n=68 v=0
18972 On ch=1 n=70 v=80
18995 On ch=1 n=70 v=0
19008 On ch=1 n=62 v=80
19008 On ch=1 n=71 v=80
19032 On ch=1 n=71 v=0
19044 On ch=1 n=67 v=80
19067 On ch=1 n=67 v=0
19080 On ch=1 n=62 v=0
19080 On ch=1 n=68 v=80
19104 On ch=1 n=68 v=0
19115 On ch=1 n=61 v=80
19115 On ch=1 n=70 v=80
19115 On ch=1 n=67 v=80
19164 On ch=1 n=70 v=0
19164 On ch=1 n=67 v=0
19187 On ch=1 n=61 v=0
19188 On ch=1 n=75 v=80
19212 On ch=1 n=75 v=0
19224 On ch=1 n=87 v=80
19247 On ch=1 n=87 v=0
19260 On ch=1 n=85 v=80
19284 On ch=1 n=85 v=0
19332 On ch=1 n=84 v=80
19355 On ch=1 n=84 v=0
19368 On ch=1 n=80 v=80
19392 On ch=1 n=80 v=0
19404 On ch=1 n=77 v=80
19427 On ch=1 n=77 v=0
19440 On ch=1 n=74 v=80
19464 On ch=1 n=74 v=0
19475 On ch=1 n=75 v=80
19499 On ch=1 n=75 v=0
19512 On ch=1 n=68 v=80
19535 On ch=1 n=68 v=0
19548 On ch=1 n=70 v=80
19572 On ch=1 n=70 v=0
19584 On ch=1 n=62 v=80
19584 On ch=1 n=71 v=80
19607 On ch=1 n=71 v=0
19620 On ch=1 n=67 v=80
19644 On ch=1 n=67 v=0
19655 On ch=1 n=62 v=0
19655 On ch=1 n=68 v=80
19679 On ch=1 n=68 v=0
19692 On ch=1 n=61 v=80
19692 On ch=1 n=67 v=80
19692 On ch=1 n=70 v=80
19764 On ch=1 n=61 v=0
19764 On ch=1 n=67 v=0
19764 On ch=1 n=70 v=0
19944 On ch=1 n=73 v=80
19944 On ch=1 n=65 v=80
19944 On ch=1 n=70 v=80
19944 On ch=1 n=67 v=80
19992 On ch=1 n=73 v=0
19992 On ch=1 n=65 v=0
19992 On ch=1 n=70 v=0
19992 On ch=1 n=67 v=0
20015 On ch=1 n=72 v=80
20015 On ch=1 n=64 v=80
20015 On ch=1 n=70 v=80
20015 On ch=1 n=67 v=80
20064 On ch=1 n=72 v=0
20064 On ch=1 n=64 v=0
20064 On ch=1 n=70 v=0
20064 On ch=1 n=67 v=0
20232 On ch=1 n=77 v=80
20232 On ch=1 n=70 v=80
20232 On ch=1 n=67 v=80
20280 On ch=1 n=77 v=0
20280 On ch=1 n=70 v=0
20280 On ch=1 n=67 v=0
20304 On ch=1 n=76 v=80
20304 On ch=1 n=70 v=80
20304 On ch=1 n=67 v=80
20352 On ch=1 n=76 v=0
20352 On ch=1 n=70 v=0
20352 On ch=1 n=67 v=0
20735 On ch=1 n=65 v=80
20759 On ch=1 n=65 v=0
20772 On ch=1 n=67 v=80
20795 On ch=1 n=67 v=0
20808 On ch=1 n=68 v=80
20832 On ch=1 n=68 v=0
20844 On ch=1 n=72 v=80
20867 On ch=1 n=72 v=0
20880 On ch=1 n=77 v=80
20880 On ch=1 n=65 v=80
20904 On ch=1 n=77 v=0
20904 On ch=1 n=65 v=0
20915 On ch=1 n=79 v=80
20915 On ch=1 n=67 v=80
20939 On ch=1 n=79 v=0
20939 On ch=1 n=67 v=0
20952 On ch=1 n=80 v=80
20952 On ch=1 n=68 v=80
20975 On ch=1 n=80 v=0
20975 On ch=1 n=68 v=0
20988 On ch=1 n=84 v=80
20988 On ch=1 n=72 v=80
21012 On ch=1 n=84 v=0
21012 On ch=1 n=72 v=0
21024 On ch=1 n=77 v=80
21024 On ch=1 n=89 v=80
21024 On ch=1 n=62 v=80
21024 On ch=1 n=65 v=80
21024 On ch=1 n=68 v=80
21024 On ch=1 n=71 v=80
21072 On ch=1 n=77 v=0
21072 On ch=1 n=89 v=0
21072 On ch=1 n=62 v=0
21072 On ch=1 n=65 v=0
21072 On ch=1 n=68 v=0
21072 On ch=1 n=71 v=0
21095 On ch=1 n=79 v=80
21095 On ch=1 n=91 v=80
21095 On ch=1 n=62 v=80
21095 On ch=1 n=65 v=80
21095 On ch=1 n=68 v=80
21095 On ch=1 n=71 v=80
21119 On ch=1 n=79 v=0
21119 On ch=1 n=91 v=0
21132 On ch=1 n=89 v=80
21132 On ch=1 n=77 v=80
21144 On ch=1 n=62 v=0
21144 On ch=1 n=65 v=0
21144 On ch=1 n=68 v=0
21144 On ch=1 n=71 v=0
21168 On ch=1 n=62 v=80
21168 On ch=1 n=65 v=80
21168 On ch=1 n=68 v=80
21168 On ch=1 n=71 v=80
21180 On ch=1 n=89 v=0
21180 On ch=1 n=77 v=0
21204 On ch=1 n=79 v=80
21204 On ch=1 n=91 v=80
21216 On ch=1 n=62 v=0
21216 On ch=1 n=65 v=0
21216 On ch=1 n=68 v=0
21216 On ch=1 n=71 v=0
21227 On ch=1 n=79 v=0
21227 On ch=1 n=91 v=0
21240 On ch=1 n=89 v=80
21240 On ch=1 n=77 v=80
21240 On ch=1 n=62 v=80
21240 On ch=1 n=65 v=80
21240 On ch=1 n=68 v=80
21240 On ch=1 n=71 v=80
21264 On ch=1 n=89 v=0
21264 On ch=1 n=77 v=0
21275 On ch=1 n=77 v=80
21275 On ch=1 n=89 v=80
21288 On ch=1 n=62 v=0
21288 On ch=1 n=65 v=0
21288 On ch=1 n=68 v=0
21288 On ch=1 n=71 v=0
21312 On ch=1 n=72 v=80
21312 On ch=1 n=68 v=80
21312 On ch=1 n=63 v=80
21324 On ch=1 n=77 v=0
21324 On ch=1 n=89 v=0
21348 On ch=1 n=87 v=80
21360 On ch=1 n=72 v=0
21360 On ch=1 n=68 v=0
21360 On ch=1 n=63 v=0
21372 On ch=1 n=87 v=0
21384 On ch=1 n=84 v=80
21384 On ch=1 n=63 v=80
21384 On ch=1 n=68 v=80
21384 On ch=1 n=72 v=80
21407 On ch=1 n=84 v=0
21420 On ch=1 n=82 v=80
21432 On ch=1 n=63 v=0
21432 On ch=1 n=68 v=0
21432 On ch=1 n=72 v=0
21444 On ch=1 n=82 v=0
21455 On ch=1 n=80 v=80
21455 On ch=1 n=72 v=80
21455 On ch=1 n=68 v=80
21455 On ch=1 n=66 v=80
21479 On ch=1 n=80 v=0
21492 On ch=1 n=87 v=80
21504 On ch=1 n=72 v=0
21504 On ch=1 n=68 v=0
21504 On ch=1 n=66 v=0
21528 On ch=1 n=72 v=80
21528 On ch=1 n=68 v=80
21528 On ch=1 n=66 v=80
21540 On ch=1 n=87 v=0
21564 On ch=1 n=85 v=80
21576 On ch=1 n=72 v=0
21576 On ch=1 n=68 v=0
21576 On ch=1 n=66 v=0
21600 On ch=1 n=73 v=80
21600 On ch=1 n=68 v=80
21600 On ch=1 n=65 v=80
21612 On ch=1 n=85 v=0
21635 On ch=1 n=82 v=80
21648 On ch=1 n=73 v=0
21648 On ch=1 n=68 v=0
21648 On ch=1 n=65 v=0
21659 On ch=1 n=82 v=0
21672 On ch=1 n=94 v=80
21672 On ch=1 n=73 v=80
21672 On ch=1 n=68 v=80
21672 On ch=1 n=64 v=80
21695 On ch=1 n=94 v=0
21708 On ch=1 n=92 v=80
21720 On ch=1 n=73 v=0
21720 On ch=1 n=68 v=0
21720 On ch=1 n=64 v=0
21732 On ch=1 n=92 v=0
21744 On ch=1 n=80 v=80
21744 On ch=1 n=72 v=80
21744 On ch=1 n=68 v=80
21744 On ch=1 n=63 v=80
21767 On ch=1 n=80 v=0
21780 On ch=1 n=84 v=80
21792 On ch=1 n=72 v=0
21792 On ch=1 n=68 v=0
21792 On ch=1 n=63 v=0
21815 On ch=1 n=72 v=80
21815 On ch=1 n=68 v=80
21815 On ch=1 n=63 v=80
21828 On ch=1 n=84 v=0
21852 On ch=1 n=89 v=80
21864 On ch=1 n=72 v=0
21864 On ch=1 n=68 v=0
21864 On ch=1 n=63 v=0
21875 On ch=1 n=89 v=0
21888 On ch=1 n=87 v=80
21888 On ch=1 n=73 v=80
21888 On ch=1 n=67 v=80
21888 On ch=1 n=63 v=80
21912 On ch=1 n=87 v=0
21924 On ch=1 n=82 v=80
21936 On ch=1 n=73 v=0
21936 On ch=1 n=67 v=0
21936 On ch=1 n=63 v=0
21947 On ch=1 n=82 v=0
21960 On ch=1 n=83 v=80
21960 On ch=1 n=63 v=80
21960 On ch=1 n=67 v=80
21960 On ch=1 n=73 v=80
21984 On ch=1 n=83 v=0
21995 On ch=1 n=84 v=80
22008 On ch=1 n=63 v=0
22008 On ch=1 n=67 v=0
22008 On ch=1 n=73 v=0
22032 On ch=1 n=72 v=80
22032 On ch=1 n=68 v=80
22032 On ch=1 n=63 v=80
22044 On ch=1 n=84 v=0
22068 On ch=1 n=74 v=80
22080 On ch=1 n=72 v=0
22080 On ch=1 n=68 v=0
22080 On ch=1 n=63 v=0
22092 On ch=1 n=74 v=0
22104 On ch=1 n=75 v=80
22104 On ch=1 n=63 v=80
22104 On ch=1 n=68 v=80
22104 On ch=1 n=72 v=80
22127 On ch=1 n=75 v=0
22140 On ch=1 n=77 v=80
22140 On ch=1 n=65 v=80
22152 On ch=1 n=63 v=0
22152 On ch=1 n=68 v=0
22152 On ch=1 n=72 v=0
22236 On ch=1 n=77 v=0
22236 On ch=1 n=65 v=0
22248 On ch=1 n=67 v=80
22248 On ch=1 n=79 v=80
22272 On ch=1 n=67 v=0
22272 On ch=1 n=79 v=0
22284 On ch=1 n=65 v=80
22284 On ch=1 n=77 v=80
22332 On ch=1 n=65 v=0
22332 On ch=1 n=77 v=0
22355 On ch=1 n=79 v=80
22355 On ch=1 n=67 v=80
22379 On ch=1 n=79 v=0
22379 On ch=1 n=67 v=0
22392 On ch=1 n=65 v=80
22392 On ch=1 n=77 v=80
22415 On ch=1 n=65 v=0
22415 On ch=1 n=77 v=0
22428 On ch=1 n=77 v=80
22428 On ch=1 n=65 v=80
22476 On ch=1 n=77 v=0
22476 On ch=1 n=65 v=0
22500 On ch=1 n=75 v=80
22524 On ch=1 n=75 v=0
22535 On ch=1 n=72 v=80
22559 On ch=1 n=72 v=0
22572 On ch=1 n=70 v=80
22595 On ch=1 n=70 v=0
22608 On ch=1 n=68 v=80
22632 On ch=1 n=68 v=0
22644 On ch=1 n=75 v=80
22692 On ch=1 n=75 v=0
22715 On ch=1 n=73 v=80
22764 On ch=1 n=73 v=0
22788 On ch=1 n=70 v=80
22812 On ch=1 n=70 v=0
22824 On ch=1 n=82 v=80
22847 On ch=1 n=82 v=0
22860 On ch=1 n=80 v=80
22884 On ch=1 n=80 v=0
22895 On ch=1 n=72 v=80
22919 On ch=1 n=72 v=0
22932 On ch=1 n=77 v=80
22932 On ch=1 n=68 v=80
22980 On ch=1 n=77 v=0
22980 On ch=1 n=68 v=0
23004 On ch=1 n=75 v=80
23027 On ch=1 n=75 v=0
23040 On ch=1 n=62 v=80
23040 On ch=1 n=68 v=80
23064 On ch=1 n=68 v=0
23075 On ch=1 n=70 v=80
23088 On ch=1 n=62 v=0
23099 On ch=1 n=70 v=0
23112 On ch=1 n=61 v=80
23112 On ch=1 n=67 v=80
23112 On ch=1 n=70 v=80
23160 On ch=1 n=61 v=0
23160 On ch=1 n=67 v=0
23160 On ch=1 n=70 v=0
23184 On ch=1 n=60 v=80
23184 On ch=1 n=68 v=80
23232 On ch=1 n=60 v=0
23232 On ch=1 n=68 v=0
23255 On ch=1 n=68 v=80
23255 On ch=1 n=80 v=80
23304 On ch=1 n=68 v=0
23304 On ch=1 n=80 v=0
23328 On ch=1 n=68 v=80
23328 On ch=1 n=73 v=80
23328 On ch=1 n=77 v=80
23328 On ch=1 n=80 v=80
23352 On ch=1 n=68 v=0
23352 On ch=1 n=73 v=0
23352 On ch=1 n=77 v=0
23352 On ch=1 n=80 v=0
23364 On ch=1 n=73 v=80
23387 On ch=1 n=73 v=0
23400 On ch=1 n=77 v=80
23424 On ch=1 n=77 v=0
23435 On ch=1 n=73 v=80
23435 On ch=1 n=70 v=80
23435 On ch=1 n=78 v=80
23435 On ch=1 n=82 v=80
23484 On ch=1 n=73 v=0
